No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah
102, 2206010,SMK PURI WISATA PANCASARI,50103730,S,93,57.08,48.95,32.15,77.14,"53,83",22,06,010
103, 2206011,SMK KERTHA WISATA SAWAN,50105508,S,33,61.27,47.7,45.98,84.22,"59,79",22,06,011
104, 2206012,SMK NURUN NAJAH SUMBERKIMA GEROKGAK,50103729,S,11,41.82,60.73,24.09,67.2,"48,46",22,06,012
105, 2206013,SMK ISTIQLAL PATAS GEROKGAK,50103726,S,51,52.94,36.55,26.13,73.82,"47,36",22,06,013
106, 2206014,SMK TEKNOLOGI INFORMASI BALI GLOBAL SINGARAJA,50104205,S,27,60.15,57.93,28.43,71.29,"54,45",22,06,014
107, 2206016,SMK NEGERI 2 SERIRIT,50103728,N,183,56.69,51.04,34.22,73.14,"53,77",22,06,016
108, 2206017,SMK NUSA DUA SAWAN,50105507,S,40,75.7,74.65,66.19,78.34,"73,72",22,06,017
109, 2206018,SMK NUSA DUA GEROKGAK,50104192,S,135,57.29,51.42,32.63,76.6,"54,49",22,06,018
110, 2206019,SMK PGRI GEROKGAK,50104209,S,32,49.31,47.88,47.66,71.58,"54,11",22,06,019
111, 2206020,SMK KESEHATAN VIDYA USADHA SINGARAJA,50105476,S,46,61.65,52.57,30,79.83,"56,01",22,06,020
112, 2206021,SMK NEGERI 1 TEJAKULA,50104216,N,210,70.95,61.08,48.37,74.99,"63,85",22,06,021
113, 2206022,SMK NEGERI 1 KUBUTAMBAHAN,50105414,N,215,61.12,56.04,36.02,80.69,"58,47",22,06,022
114, 2206023,SMK KESEHATAN BHAKTIYASA SINGARAJA,50105533,S,10,55.4,52.6,23,75.52,"51,63",22,06,023
115, 2206024,SMK KESEHATAN KARYA USADHA,60725735,S,20,57.7,50,32.5,79.45,"54,91",22,06,024
116, 2206025,SMK WIDYA WISATA TEJAKULA,60725736,S,27,49.93,51.26,32.13,70.19,"50,88",22,06,025
117, 2206026,SMK NEGERI 1 SAWAN,50105503,N,107,57.78,45.35,28.11,73.15,"51,10",22,06,026
118, 2206027,SMK KESEHATAN WIDYA DHARMA BALI,69829552,S,9,63.33,54.22,25.56,69.38,"53,12",22,06,027
119, 2207001,SMK NEGERI 1 NEGARA,50100803,N,424,71.32,50.69,35.62,76.04,"58,42",22,07,001
120, 2207002,SMK NEGERI 2 NEGARA,50100802,N,233,48.97,35.66,23.85,68.89,"44,34",22,07,002
121, 2207003,SMK P G R I 2 NEGARA,50100800,S,159,54.3,40.63,25.57,71.18,"47,92",22,07,003
122, 2207004,SMK MARGAGINAWE NEGARA,50100823,S,39,55.74,50.21,30.58,71.8,"52,08",22,07,004
123, 2207005,SMK MARSUDIRINI NEGARA,50100822,S,62,62.13,51.35,40.6,72.1,"56,55",22,07,005
124, 2207006,SMK P G R I 1 NEGARA,50100801,S,38,52.16,42.68,23.09,68.9,"46,71",22,07,006
125, 2207007,SMK T P. 45 NEGARA,50100799,S,133,49.07,41.97,24.66,70.93,"46,66",22,07,007
126, 2207008,SMK NEGERI 3 NEGARA,50103897,N,185,61.65,47.62,29.43,69.62,"52,08",22,07,008
127, 2207009,SMK NEGERI 4 NEGARA,60724579,N,142,61.24,47.75,38.89,76.18,"56,02",22,07,009
128, 2207010,SMK NEGERI 5 NEGARA,69763291,N,129,63.52,73.61,38.97,79.67,"63,94",22,07,010
129, 2208001,SMK NEGERI 1 TABANAN,50101103,N,296,71.84,56.53,40.73,77.01,"61,53",22,08,001
130, 2208002,SMK DWITUNGGAL TABANAN,50101102,S,11,56,46.18,28.18,75.02,"51,35",22,08,002
131, 2208003,SMK NASIONAL TABANAN,50101105,S,45,56.09,57.87,36.89,76.83,"56,92",22,08,003
132, 2208004,SMK SARASWATI 1 TABANAN,50101107,S,50,54.48,62.12,55.05,78.65,"62,58",22,08,004
133, 2208006,SMK SARASWATI 3 TABANAN,50103439,S,324,54.61,66.12,48.3,74.95,"61,00",22,08,006
134, 2208007,SMK PARIWISATA MARGARANA TABANAN,50101106,S,122,59.28,67.33,56.56,74.52,"64,42",22,08,007
135, 2208008,SMK TRIATMA JAYA TABANAN,50101109,S,250,59.85,68.22,59.86,76.47,"66,10",22,08,008
136, 2208009,SMK NEGERI 2 TABANAN,50101104,N,203,67.48,54.46,34.4,72.78,"57,28",22,08,009
137, 2208010,SMK NEGERI 3 TABANAN,50103438,N,257,63.64,48.16,34.25,72.72,"54,69",22,08,010
138, 2208011,SMK PARIWISATA DWITUNGGAL TABANAN,50103847,S,249,55.28,55.52,38.36,77.78,"56,74",22,08,011
139, 2208012,SMK TP 45 TABANAN,50105440,S,9,62.22,67.78,48.33,77.49,"63,96",22,08,012
140, 2208013,SMK RESTUMUNING,50105540,S,78,59.41,61.15,43.3,76.32,"60,05",22,08,013
141, 2208014,SMK PARIWISATA BIWI TABANAN,50105525,S,163,65.69,65.31,70.38,76.35,"69,43",22,08,014
142, 2208015,SMK BINTANG PERSADA,69759271,S,39,72.15,82.41,65.51,82.52,"75,65",22,08,015
143, 2209001,SMK NEGERI 1 KUTA SELATAN,50101688,N,465,68.01,77,52.92,80.34,"69,57",22,09,001
144, 2209002,SMK SENI UKIR TANGEB,50101621,S,59,53.73,50.47,38.9,80.28,"55,85",22,09,002
145, 2209003,SMK PANDAWA ABIANSEMAL,50101693,S,20,75.5,77.6,81.63,79.87,"78,65",22,09,003
146, 2209004,SMK KHARISMA MENGWI,50101687,S,225,60.45,62.59,60.8,78.31,"65,54",22,09,004
147, 2209005,SMK NUSA DUA,50101690,S,506,71.57,78.8,50.42,78.85,"69,91",22,09,005
148, 2209006,SMK PARIWISATA MENGWITANI,50101692,S,427,61.05,72.5,50.26,75.95,"64,94",22,09,006
149, 2209007,SMK P G R I 1 BADUNG,50101606,S,328,68.61,63.99,58.68,76.29,"66,89",22,09,007
150, 2209008,SMK P G R I 2 BADUNG,50101707,S,162,54.3,51.81,30.73,76.35,"53,30",22,09,008
151, 2209009,SMK PRSHANTI NILAYAM KUTA,50101620,S,355,61.92,72.99,40.4,78.06,"63,34",22,09,009
152, 2209010,SMK WIDYA MANDALA,50101689,S,279,48.29,51.91,36.26,75.13,"52,90",22,09,010
153, 2209012,SMK PARIWISATA DALUNG,50101691,S,252,59.61,69.43,47.83,74.89,"62,94",22,09,012
154, 2209013,SMK PARIWISATA TRIATMA JAYA BADUNG,50103611,S,260,74.02,74.32,66.94,81.68,"74,24",22,09,013
155, 2209014,SMK TEKNOLOGI INFORMASI UDAYANA,50103879,S,19,63.26,74,62.11,79.42,"69,70",22,09,014
156, 2209015,SMK NEGERI 1 PETANG,50101623,N,119,68.29,65.43,50.46,80.38,"66,14",22,09,015
157, 2209016,SMK ILMU KOMPUTER GANESHA UDAYANA,50103891,S,27,64.44,53.7,34.17,73.96,"56,57",22,09,016
158, 2209017,SMK WIRA HARAPAN,50103880,S,633,67.32,74.41,49.75,75.22,"66,68",22,09,017
159, 2209018,SMK TEKNOLOGI INFORMASI MENGWITANI,50105439,S,50,64.56,75.56,53.25,77.05,"67,61",22,09,018
160, 2209019,SMK PGRI 3 BADUNG,50105462,S,180,59.88,72.01,51.69,79.19,"65,69",22,09,019
161, 2209020,SMK KESEHATAN GANA HUSADA,69725682,S,36,81,81.44,78.89,78.59,"79,98",22,09,020
162, 2209021,SMK KESEHATAN BALI KHRESNA MEDIKA,50105598,S,60,70.93,76.4,59.5,82.11,"72,24",22,09,021
163, 2209022,SMK TIARA NIRWANA,69766967,S,18,62,76.33,56.25,78.3,"68,22",22,09,022
164, 2209023,SMK KESEHATAN KERTI USADA,69759186,S,8,56.75,67.25,51.56,78.31,"63,47",22,09,023
1, 2301001,SMK NEGERI 1 MATARAM,50204507,N,202,65.92,50.83,31.92,77.07,"56,44",23,01,001
2, 2301002,SMK NEGERI 2 MATARAM,50204506,N,379,66.87,50.28,36.21,74.39,"56,94",23,01,002
3, 2301003,SMK NEGERI 4 MATARAM,50204504,N,338,63.25,50.57,38.77,76.9,"57,37",23,01,003
4, 2301005,SMK NEGERI 3 MATARAM,50204505,N,659,62.65,49.6,31.84,74.03,"54,53",23,01,005
5, 2301009,SMK YARSI MATARAM,50219656,S,41,58.39,42.88,26.52,82.44,"52,56",23,01,009
6, 2301016,SMK NEGERI 5 MATARAM,50204465,N,169,49.24,40.17,24.56,80.88,"48,71",23,01,016
7, 2301017,SMK HASANUDIN MATARAM,50204509,S,12,42,37.83,23.13,74.66,"44,41",23,01,017
8, 2301018,SMK MUHAMMADIYAH MATARAM,50204508,S,52,51.92,46.23,25.34,73.55,"49,26",23,01,018
9, 2301023,SMK BINA BANGSA MATARAM,50204510,S,20,52.9,40.1,21.63,66.39,"45,26",23,01,023
10, 2301027,SMK PARIWISATA MATARAM,50204468,S,102,43.94,59.61,57.55,77.97,"59,77",23,01,027
11, 2301028,SMK SARASWATI MATARAM,50204466,S,28,44.93,57.93,22.68,77.03,"50,64",23,01,028
12, 2301054,SMK NEGERI 6 MATARAM,50204487,N,94,50.28,45.66,26.01,77.24,"49,80",23,01,054
13, 2301055,SMK NEGERI 7 MATARAM,50204486,N,108,50.19,42.09,26.92,80.14,"49,84",23,01,055
14, 2301076,SMK TELEKOMUNIKASI MATARAM,50204536,S,5,45.2,36.8,19.5,70.8,"43,08",23,01,076
15, 2301105,SMK DARUL FALAH,50219602,S,40,51.8,34.9,23.25,70.78,"45,18",23,01,105
16, 2301110,SMKPP NEGERI MATARAM,50219969,N,111,69.23,43.15,52.21,77.32,"60,48",23,01,110
17, 2301113,SMK NEGERI 8 MATARAM,50219553,N,141,59.48,49.3,34.49,82.93,"56,55",23,01,113
18, 2301169,SMK NEGERI 9 MATARAM,50220276,N,153,51.16,40.03,26.18,75.65,"48,26",23,01,169
19, 2301206,SMK TARBIYATUL QURRO,50222361,S,23,50.17,39.83,26.85,76.38,"48,31",23,01,206
20, 2301215,SMKS BHAKTI KENCANA MATARAM,69755864,S,15,49.33,38.27,30,70.31,"46,98",23,01,215
21, 2302004,SMK NEGERI 1 KOTA BIMA,50204719,N,286,49.52,38.13,23.3,71.49,"45,61",23,02,004
22, 2302013,SMK PGRI KOTA BIMA,50219697,S,66,35.18,31.06,19.39,71.9,"39,38",23,02,013
23, 2302014,SMK NEGERI 2 KOTA BIMA,50204717,N,229,43.85,33.32,22.55,65.57,"41,32",23,02,014
24, 2302019,SMK NEGERI 3 KOTA BIMA,50204716,N,144,50.24,35.33,23.66,72.34,"45,39",23,02,019
25, 2302020,SMK 45 KOTA BIMA,50204718,S,86,32.67,27.3,21.1,68.06,"37,28",23,02,020
26, 2302062,SMK NEGERI 4 KOTA BIMA,50219695,N,59,39.97,28.78,20.85,75.05,"41,16",23,02,062
27, 2302111,SMKPP NEGERI BIMA,50219770,N,94,39.66,43.09,22.53,80.45,"46,43",23,02,111
28, 2302146,SMK KESEHATAN BIMA SEHAT,50219767,S,25,48.64,37.52,25.1,82,"48,32",23,02,146
29, 2302167,SMK KESEHATAN AISYIAH KOTA BIMA,50219696,S,21,46.1,36.48,25.24,81.13,"47,24",23,02,167
30, 2302170,SMK SALAHUDDIN KOTA BIMA,60728505,S,35,43.31,39.77,31.21,69.79,"46,02",23,02,170
31, 2303022,SMK NEGERI 1 KURIPAN,50200374,N,105,57.6,44.69,32.86,72.14,"51,82",23,03,022
32, 2303024,SMK NEGERI 2 KURIPAN,50200403,N,339,57.71,40.94,26.43,69.59,"48,67",23,03,024
33, 2303033,SMK NEGERI 1 LEMBAR,50200373,N,22,51.64,39.73,27.05,75.8,"48,56",23,03,033
34, 2303042,SMK NEGERI 1 GERUNG,50200388,N,183,47.7,41.63,28.17,73.01,"47,63",23,03,042
35, 2303044,SMK NEGERI 1 LINGSAR,50205416,N,398,52.57,39.36,24.88,69.12,"46,48",23,03,044
36, 2303045,SMK MANBAUL ULUM,50200404,S,25,49.04,37.12,21.8,75.1,"45,77",23,03,045
37, 2303046,SMK YUSUF ABDUSSATAR,50200387,S,36,42.22,32.5,23.89,84.56,"45,79",23,03,046
38, 2303057,SMK ISLAM NURUL HIKMAH,50205417,S,24,52.58,48.17,26.15,76.58,"50,87",23,03,057
39, 2303065,SMK NEGERI 1 GUNUNGSARI,50205726,N,180,50.96,39.68,24.94,78.4,"48,50",23,03,065
40, 2303075,SMK NEGERI 1 SEKOTONG,50205727,N,11,44,60,63.41,79.03,"61,61",23,03,075
41, 2303077,SMKN 2 SEKOTONG,50205728,N,85,55.41,67.08,52.62,79.58,"63,67",23,03,077
42, 2303078,SMK DARUL QURAN BENGKEL,50205729,S,47,47.02,34.51,22.39,69.11,"43,26",23,03,078
43, 2303079,SMK ISLAM DARUNNADWAH,50205730,S,14,42.86,27.29,22.5,78.17,"42,71",23,03,079
44, 2303080,SMK ISLAM ABHARIYAH,50219892,S,33,48,36.67,24.02,73.85,"45,64",23,03,080
45, 2303081,SMK ISLAM AL MUSLIMUN,50220569,S,17,58.71,60.59,32.06,76.54,"56,98",23,03,081
46, 2303082,SMK PLUS NURUL HAKIM,50219973,S,43,53.3,47.72,38.43,77.21,"54,17",23,03,082
47, 2303083,SMK ASSULAMI LANGKO,50219658,S,20,47.8,36.9,23.13,76.67,"46,13",23,03,083
48, 2303115,SMK NEGERI 1 NARMADA,50220684,N,183,51.37,56.02,29.11,74.69,"52,80",23,03,115
49, 2303116,SMK NEGERI 2 GERUNG,50220769,N,90,58.87,52.04,32.86,71.83,"53,90",23,03,116
50, 2303117,SMK DARUN NAJAH,50220335,S,18,49.22,40.33,24.86,78.96,"48,34",23,03,117
51, 2303118,SMK ISLAM DARUSSALAM,50219948,S,24,49.17,35.5,23.44,75.23,"45,84",23,03,118
52, 2303147,SMK NEGERI 1 KEDIRI,50220371,N,66,46.06,38.09,25.87,76.67,"46,67",23,03,147
53, 2303171,SMK NEGERI 1 BATULAYAR,50220413,N,163,48.26,41.94,24.37,79.19,"48,44",23,03,171
54, 2303172,SMK PLUS NW PENIMBUNG,50220756,S,10,39.2,31.2,21.5,74.2,"41,53",23,03,172
55, 2303174,SMK BAITUL HIDAYAH,60724638,S,19,43.47,37.68,18.95,73.63,"43,43",23,03,174
56, 2303175,SMK KEHUTANAN QOMARUL HUDA,60724635,S,29,50.85,45.66,24.31,79.08,"49,98",23,03,175
57, 2303176,SMK ISLAM AL-HAMIDIYAH,60724617,S,11,51.09,40.91,21.14,72.21,"46,34",23,03,176
58, 2303177,SMK ISLAM TARBIYATUL IKHLAS,60724637,S,4,58.5,35,16.25,82.93,"48,17",23,03,177
59, 2303196,SMK ISLAM HIZBUN NAJAH NW,69786776,S,28,41.14,42.07,39.02,77.35,"49,90",23,03,196
60, 2303197,SMK NEGERI 1 LABUAPI,60724657,N,72,47.47,37.83,25.35,74.34,"46,25",23,03,197
61, 2303198,SMK TEGAR KELANA,60724609,S,16,37.13,41.25,25.31,73.87,"44,39",23,03,198
62, 2303199,SMK DARUSSALAM PLUS,60724614,S,12,44.67,39.33,23.96,72.2,"45,04",23,03,199
63, 2303200,SMK KESEHATAN AS-SYAFII,69774715,S,11,53.64,43.64,24.09,78.71,"50,02",23,03,200
64, 2303216,SMK AL MAARIF RANTOK QAMARUL HUDA,69762690,S,18,49.44,33.33,25.69,69.59,"44,51",23,03,216
65, 2303217,SMKS ISLAM AL MUJAHIDIN,69756261,S,18,46.11,37.56,22.5,76.59,"45,69",23,03,217
66, 2303218,SMKS ISLAM NURUL MADINAH,69754723,S,20,40.9,36,21.88,78.51,"44,32",23,03,218
67, 2303237,SMKN 2 LINGSAR,69774537,N,116,47.14,36.81,26.31,75.27,"46,38",23,03,237
68, 2303238,SMK KESEHATAN AL ISLAHUDDINY,69786789,S,15,54,40.27,31.67,78.75,"51,17",23,03,238
69, 2303254,SMK NURUL MUJAHIDIN,69786843,S,9,41.11,30.22,21.67,61.79,"38,70",23,03,254
70, 2303901,SMK KEHUTANAN QOMARUL HUDA,60724635,S,0,0,0,0,0,"0,00",23,03,901
71, 2304041,SMK NEGERI 1 BAYAN,50200389,N,106,45.96,49.55,23.82,78,"49,33",23,04,041
72, 2304043,SMK NEGERI 1 TANJUNG,50200402,N,294,54.39,43.18,25.45,73.19,"49,05",23,04,043
73, 2304119,SMK PARIWISATA GILI TRAWANGAN,50200402,S,13,53.08,40.62,23.65,76.38,"48,43",23,04,119
74, 2304161,SMK NEGERI 1 GANGGA,60724902,N,111,50.4,36.47,25.16,75.87,"46,98",23,04,161
75, 2304178,SMK NEGERI 1 PEMENANG,60726861,N,82,50.22,45.22,24.15,75.94,"48,88",23,04,178
76, 2304179,SMK AL MUJAHIDIN AL MAJIDIYAH NW JELITONG,69725645,S,7,45.14,34.57,17.5,71.59,"42,20",23,04,179
77, 2304219,SMK BABUSSALAM,60724904,S,10,54.6,42.8,28.25,75.4,"50,26",23,04,219
78, 2304220,SMK MARAQITTALIMAT,69753164,S,11,43.09,51.82,41.14,84.19,"55,06",23,04,220
79, 2304221,SMK AL-BAYAN,69754447,S,25,42.16,52.72,24.2,0,"29,77",23,04,221
80, 2304239,SMK NEGERI 1 KAYANGAN,69807688,N,20,43,49.5,22.63,83.16,"49,57",23,04,239
81, 2304240,SMKS KESEHATAN HAMZAR BAYAN,69787320,S,17,49.65,59.18,23.09,75.29,"51,80",23,04,240
82, 2305007,SMK NEGERI 1 PRAYA TENGAH,50201372,N,392,56.62,41.39,28.81,73.04,"49,97",23,05,007
83, 2305021,SMK NEGERI 1 PRAYA,50201371,N,423,57.11,43.12,29.15,73.24,"50,66",23,05,021
84, 2305034,SMK NEGERI 1 KOPANG,50205219,N,169,53.76,39.41,25.27,68.77,"46,80",23,05,034
85, 2305035,SMK NEGERI 1 PUJUT,50201369,N,123,50.02,47.66,42.11,79.5,"54,82",23,05,035
86, 2305047,SMK NEGERI 2 PRAYA TENGAH,50201370,N,254,52.67,39.54,24.03,67.67,"45,98",23,05,047
87, 2305058,SMK SYAMSUL HUDA,50205221,S,8,44.5,32.25,26.56,79.24,"45,64",23,05,058
88, 2305067,SMK NEGERI BATUKLIANG UTARA,50219591,N,19,38,38.11,26.84,66.61,"42,39",23,05,067
89, 2305068,SMK NEGERI 1 JANAPRIA,50205218,N,98,44.47,36.61,20.84,77.22,"44,79",23,05,068
90, 2305069,SMK ASA LOTENG,50219590,S,13,46,51.08,19.81,74.51,"47,85",23,05,069
91, 2305070,SMK ISLAM DARUSSALAM KOPANG,50205220,S,20,44.9,34.3,21.38,73.36,"43,49",23,05,070
92, 2305084,SMK NEGERI BATUKLIANG,50219592,N,106,47,37.19,22.12,74.27,"45,15",23,05,084
93, 2305085,SMK AL ABSOR JAGO,50219593,S,47,45.74,33.15,22.87,78.25,"45,00",23,05,085
94, 2305086,SMK DARUL KAMILIN BAKAN,50219598,S,16,39.5,31.5,21.41,73.64,"41,51",23,05,086
95, 2305087,SMK ISHLAHUL  ANAM,50219596,S,22,44.55,34.82,21.82,75.92,"44,28",23,05,087
96, 2305120,SMK DARUTTANWIR PUYUNG,50219595,S,14,40.29,37.57,22.32,74.89,"43,77",23,05,120
97, 2305121,SMK RINJANI PRAYA,50219594,S,18,52.56,42.11,28.61,71.21,"48,62",23,05,121
98, 2305122,SMK AL HASANAIN BRAIM,50219774,S,21,42.48,32.48,24.88,74.63,"43,62",23,05,122
99, 2305144,SMK TARAKA KOPANG,50220246,S,9,46.22,32.22,19.17,76.9,"43,63",23,05,144
100, 2305145,SMK ISLAM AL-HANANIYAH BODAK,50219597,S,18,46.89,38,22.5,74.53,"45,48",23,05,145
101, 2305148,SMK NEGERI 1 PRAYA BARAT,50219771,N,43,40.51,32.09,19.13,81.46,"43,30",23,05,148
102, 2305149,SMK DARUL AMININ NW AIKMUAL,50219772,S,5,32.8,32,21,71.94,"39,44",23,05,149
103, 2305150,SMK QOMARUL HUDA BAGU,50219930,S,47,44.72,62.3,59.36,82.79,"62,29",23,05,150
104, 2305151,SMK AL-MAARIF NU AL MANSHURIYAH,50219970,S,9,51.11,54.89,51.67,76.23,"58,48",23,05,151
105, 2305152,SMK ISLAM PENUJAK,50220316,S,5,44,38.4,42,78.2,"50,65",23,05,152
106, 2305153,SMK DARUL ABROR NW KUTE,50219773,S,20,45.9,54.3,39.75,72.96,"53,23",23,05,153
107, 2305154,SMK DARUL AMANI JELATENG,50220299,S,20,46.1,40.7,32.13,81.68,"50,15",23,05,154
108, 2305180,SMK NW SANGGENG,50220317,S,12,50.83,37.5,23.96,74.93,"46,81",23,05,180
109, 2305181,SMK DARUL HABIBI PAOK TAWAH,50220315,S,16,54.63,47.13,28.13,81.15,"52,76",23,05,181
110, 2305182,SMK BANGUN BANGSA BANTENG KESELET,50220314,S,18,45.44,33.78,24.86,67.26,"42,84",23,05,182
111, 2305207,SMK KUTE,50222356,S,31,37.1,45.74,34.35,80.82,"49,50",23,05,207
112, 2305208,SMK NUSA DIRGANTARA LOMBOK TENGAH,69755775,S,9,47.78,54.44,45,75.43,"55,66",23,05,208
113, 2305209,SMK RAHMATULLAH AL-MAARIF DAREK,50222355,S,10,40.2,43.8,40.75,76.17,"50,23",23,05,209
114, 2305210,SMK ISLAM SIRAJUL HUDA PAOK DANDAK,69755779,S,23,42.87,50.78,63.37,76.17,"58,30",23,05,210
115, 2305211,SMK ISLAM USWATUN HASANAH,69757488,S,11,56.55,40.36,24.77,76.85,"49,63",23,05,211
116, 2305222,SMKS TERPADU AL KHAIRIYAH NW RAJAK,69755778,S,8,35.5,26.75,24.69,70.76,"39,43",23,05,222
117, 2305223,SMKS NURUL AZMI BATU BELEK,69755776,S,12,45.33,53.5,60.21,76.91,"58,99",23,05,223
118, 2305224,SMKS ISLAM MADINATUNNAJAH JOWET,69757489,S,12,36.5,57.83,16.04,74.96,"46,33",23,05,224
119, 2305225,SMKS NURA DARMA HUSADA SEPAKAT,69755780,S,28,45.14,36.21,26.43,74.3,"45,52",23,05,225
120, 2305226,SMKS ISLAM TERPADU SEMUDANE AL FAZRI LINGKOK BUNUT,69755777,S,9,36,26.89,22.78,77.08,"40,69",23,05,226
121, 2305233,SMKS TERPADU AL HASNIYAH NW TUNDUNG,69786359,S,11,39.09,31.27,26.82,75.44,"43,16",23,05,233
122, 2305235,SMK AL-KAUTSAR NW REBAN BURUNG,69886178,S,7,42.86,32.29,22.14,72.36,"42,41",23,05,235
123, 2305250,SMK AL HADI TAMBUN,69833109,S,18,45.22,33.56,21.25,69.33,"42,34",23,05,250
124, 2306012,SMK NEGERI 1 SAKRA,50202497,N,241,52.57,38.26,25.65,67.51,"46,00",23,06,012
125, 2306030,SMK NEGERI 1 SELONG,50202496,N,509,58.33,41.21,27.09,72.47,"49,78",23,06,030
126, 2306031,SMK NEGERI 2 SELONG,50202495,N,355,58.83,41.99,29.06,71.24,"50,28",23,06,031
127, 2306036,SMK NEGERI 1 KERUAK,50205627,N,62,45.35,49.55,24.64,78.34,"49,47",23,06,036
128, 2306037,SMK NEGERI 3 SELONG,50202494,N,203,49.5,42.55,31.76,78.55,"50,59",23,06,037
129, 2306038,SMK NEGERI 1 PRINGGABAYA,50205626,N,272,47.07,34.07,21.69,66.17,"42,25",23,06,038
130, 2306048,SMK NW ANJANI,50205629,S,92,44.26,31.17,23.45,76.72,"43,90",23,06,048
131, 2306059,SMK MARAQITTALIMAT MAMBEN,50205719,S,46,41.78,55.78,56.36,74.29,"57,05",23,06,059
132, 2306060,SMK NW PANCOR,50205628,S,54,57.37,42.04,36.02,76.1,"52,88",23,06,060
133, 2306071,SMK CHAIRIL ANWAR,50205630,S,18,39.67,47.33,39.03,76.55,"50,65",23,06,071
134, 2306072,SMK ULIL ALBAB NW GEGEK,50219637,S,51,51.02,44.16,23.48,76.98,"48,91",23,06,072
135, 2306089,SMK RAHMATULLAH NW JENGGIK,50219638,S,4,30,33,15,72.6,"37,65",23,06,089
136, 2306090,SMK DARUSSOLIHIN NW KALIJAGA,50219639,S,19,42,45.89,24.47,77.38,"47,44",23,06,090
137, 2306091,SMK DARUL KAMAL NW,50219641,S,33,51.94,65.76,44.7,78.06,"60,12",23,06,091
138, 2306092,SMK ISLAM AL - MADANI,50219643,S,17,60.24,49.65,46.03,76.59,"58,13",23,06,092
139, 2306093,SMK ISLAM DARUSSALAM,50219644,S,22,44.82,36.18,28.52,69.09,"44,65",23,06,093
140, 2306094,SMK KESEHATAN NW TEROS,50222065,S,86,42.81,35.49,24.56,72.76,"43,91",23,06,094
141, 2306095,SMK MARAQITTALIMAT SEMBALUN,50222066,S,17,52.35,57.88,58.38,74.82,"60,86",23,06,095
142, 2306097,SMK NW BENTENG JURIT,50219899,S,32,54.56,59.81,42.11,77.52,"58,50",23,06,097
143, 2306098,SMK NW KORLEKO,50219640,S,34,51.06,38.88,19.85,72.39,"45,55",23,06,098
144, 2306099,SMK NW KUMBUNG MASBAGIK,50219642,S,36,42.94,59.61,58.26,73.14,"58,49",23,06,099
145, 2306109,SMK AL BANAWA SIKUR,50219659,S,30,45.33,33.53,21.75,74.26,"43,72",23,06,109
146, 2306123,SMK  NEGERI 1 SIKUR,50220292,N,110,55.33,37.33,25.8,69.17,"46,91",23,06,123
147, 2306124,SMK NEGERI 1 PRINGGASELA,50220438,N,38,52.21,43.21,27.96,63.81,"46,80",23,06,124
148, 2306125,SMK DARUL WUSTHA JEROWARU,50220291,S,29,43.72,42.21,24.14,78.18,"47,06",23,06,125
149, 2306126,SMK MARAQITTALIMAT LENGKOK LENDANG,50220638,S,8,54,65.25,65.31,71.54,"64,03",23,06,126
150, 2306127,SMK TEKNOLOGI SITI RAUDAH,50219957,S,17,34.24,27.76,26.18,72.59,"40,19",23,06,127
151, 2306128,SMK NW SEMAYA,50222287,S,3,36.67,25.33,18.33,70.83,"37,79",23,06,128
152, 2306129,SMK NW BAJANG AJAN SIKUR,50222288,S,53,50.23,51.21,63.11,83.08,"61,91",23,06,129
153, 2306130,SMK DARUSSUNDUSIAH,69849080,S,20,46.2,43.4,33.75,75.27,"49,66",23,06,130
154, 2306131,SMK YAQIN 2 DARUL QURAN,50222289,S,12,41.33,32.5,21.67,69.09,"41,15",23,06,131
155, 2306155,SMK NW RENCO,50220723,S,11,52.36,34.91,25.45,73.6,"46,58",23,06,155
156, 2306156,SMK AS-SIDDIQ LENEK,50220770,S,51,49.1,34.9,22.21,76.89,"45,78",23,06,156
157, 2306157,SMK NEGERI 1 SAMBELIA,50205626,N,48,48.46,69.58,69.53,81.83,"67,35",23,06,157
158, 2306158,SMK DARUL MUTTAQIEN NW PERIAN,50227771,S,14,45.86,31.14,20.36,72.79,"42,54",23,06,158
159, 2306159,SMK ISLAM AL-AMIN NW SEMBALUN LAWANG,50227770,S,13,44.92,60.46,36.92,74.02,"54,08",23,06,159
160, 2306160,SMK MARAQITALIMAT SUELA,50220635,S,21,43.05,68.76,67.86,76.76,"64,11",23,06,160
161, 2306183,SMK KESEHATAN KARYA ADI HUSADA RAKAM,50220646,S,79,52.2,48.58,41.58,79.21,"55,39",23,06,183
162, 2306184,SMK KESEHATAN HAMZAR MT PRINGGABAYA,50220651,S,14,41,54,74.29,80.94,"62,56",23,06,184
163, 2306186,SMK AL-AMIN KILANG MONTONG GADING,69726562,S,48,47.33,38.21,23.7,74.86,"46,03",23,06,186
164, 2306187,SMK NW TEMBENG PUTIK WANASABA,69757227,S,26,42.92,49,60.48,0,"38,10",23,06,187
165, 2306188,SMK NW WANASABA,69757228,S,41,45.27,52.24,59.15,74.12,"57,70",23,06,188
166, 2306189,SMK MAARIF SIROJUL ULUM MAMBEN DAYA,69879005,S,9,62.22,52.89,66.67,77.03,"64,70",23,06,189
167, 2306190,SMK TEKNOLOGI MARAQITALIMAT MAMBEN DAYA,50205719,S,6,49.67,72.67,65,80.23,"66,89",23,06,190
